konum,fiyat,marka,seri,model,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,ortalama_yakit_tuketimi,yakit_deposu,tramer,degisen,boyali
 Kocaeli,450000.0,Renault,Megane,1.6 Dynamique,2004,221000.0,Otomatik,LPG & Benzin,Sedan,1598.0,115.0,Önden Çekiş,7.7,60.0,0.0,0,0
 Kocaeli,220000.0,Volkswagen,Polo,1.6 Classic,1999,290000.0,Düz,LPG & Benzin,Sedan,1598.0,75.0,Önden Çekiş,7.1,45.0,0.0,0,0
 Kocaeli,405000.0,Toyota,Corolla,1.4 Terra,2002,286000.0,Düz,LPG & Benzin,Sedan,1398.0,97.0,Önden Çekiş,6.8,50.0,0.0,2,4
 Kocaeli,1395000.0,Toyota,Yaris,1.5 Dream Multidrive S,2021,73572.0,Otomatik,Benzin,Hatchback/5,1490.0,125.0,Önden Çekiş,4.7,42.0,0.0,0,0
 Kocaeli,295000.0,Fiat,Palio,1.2 HL,2005,173840.0,Düz,Benzin,Hatchback/3,1242.0,81.0,Önden Çekiş,7.2,51.0,0.0,1,0
 Kocaeli,805000.0,Honda,Civic,1.6 i-VTEC Elegance,2007,183000.0,Otomatik,LPG & Benzin,Sedan,1595.0,125.0,Önden Çekiş,7.1,50.0,1800.0,0,3
 Kocaeli,1005000.0,Fiat,Egea,1.4 Fire Urban,2024,6001.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş,6.4,45.0,0.0,0,0
 Kocaeli,575000.0,Renault,Fluence,1.5 dCi Extreme,2012,215000.0,Düz,Dizel,Sedan,1461.0,90.0,Önden Çekiş,4.4,60.0,0.0,2,5
 Kocaeli,1085000.0,Renault,Megane,1.3 TCe Joy,2021,135000.0,Düz,Benzin,Sedan,1201.0,126.0,Önden Çekiş,5.7,50.0,0.0,0,0
 Kocaeli,419000.0,Peugeot,207,1.4 Trendy,2009,217000.0,Otomatik,LPG & Benzin,Hatchback/5,1360.0,91.0,Önden Çekiş,6.3,50.0,0.0,3,8
 Kocaeli,1220000.0,Renault,Megane,1.3 TCe Joy,2020,28000.0,Düz,Benzin,Sedan,1332.0,140.0,Önden Çekiş,5.5,50.0,0.0,0,0
 Kocaeli,1250000.0,Renault,Talisman,1.6 dCi Icon,2016,170000.0,Yarı Otomatik,Dizel,Sedan,1598.0,130.0,Önden Çekiş,4.2,51.0,0.0,0,4
 Kocaeli,1215000.0,Skoda,Octavia,1.6 TDI Optimal,2019,159882.0,Yarı Otomatik,Dizel,Hatchback/5,1598.0,115.0,Önden Çekiş,3.9,50.0,0.0,0,1
 Kocaeli,1220000.0,Toyota,Corolla,1.6 Dream,2019,105000.0,Otomatik,LPG & Benzin,Sedan,1598.0,132.0,Önden Çekiş,5.5,50.0,0.0,3,2
 Kocaeli,450000.0,Hyundai,i20,1.4 CRDi Jump,2013,238000.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş,4.3,45.0,0.0,0,0
 Kocaeli,1510000.0,Honda,Civic,1.5 i-VTEC Elegance,2020,40000.0,Otomatik,Benzin,Sedan,1498.0,182.0,Önden Çekiş,5.7,46.0,0.0,1,1
 Kocaeli,1100000.0,Volkswagen,Jetta,1.6 TDi Comfortline,2014,158500.0,Yarı Otomatik,Dizel,Sedan,1598.0,105.0,Önden Çekiş,4.7,55.0,0.0,0,3
 Kocaeli,521000.0,Toyota,Corolla,1.6 Sol,2004,233000.0,Düz,LPG & Benzin,Station wagon,1598.0,110.0,Önden Çekiş,6.7,55.0,7800.0,0,0
 Kocaeli,1150000.0,Renault,Megane,1.5 dCi Icon,2017,150000.0,Yarı Otomatik,Dizel,Sedan,1461.0,110.0,Önden Çekiş,3.8,49.0,0.0,1,3
 Kocaeli,1275000.0,Fiat,Egea,1.6 Multijet Easy,2023,45000.0,Yarı Otomatik,Dizel,Sedan,1598.0,130.0,Önden Çekiş,4.4,50.0,0.0,0,0
 Kocaeli,500000.0,Citroen,C3,1.4 HDi Confort,2010,194000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş,4.3,48.0,0.0,1,0
 Kocaeli,510000.0,Renault,Fluence,1.5 dCi Business,2011,253000.0,Düz,Dizel,Sedan,1461.0,85.0,Önden Çekiş,4.5,60.0,0.0,3,3
 Kocaeli,410000.0,Opel,Astra,1.3 CDTI Cosmo,2006,270000.0,Düz,Dizel,Hatchback/5,1248.0,90.0,Önden Çekiş,4.8,52.0,0.0,0,9
 Kocaeli,1425000.0,Audi,TT,2.0 TFSI,2008,245500.0,Yarı Otomatik,Benzin,Coupe,1984.0,211.0,Önden Çekiş,7.7,55.0,8380.0,1,4
 Kocaeli,820000.0,Seat,Ibiza,1.2 TSI Style,2016,62000.0,Düz,Benzin,Hatchback/5,1197.0,90.0,Önden Çekiş,4.9,45.0,0.0,0,0
 Kocaeli,575000.0,Volvo,S40,1.6 D Dynamic,2008,300000.0,Düz,Dizel,Sedan,1560.0,109.0,Önden Çekiş,4.9,55.0,0.0,0,2
 Kocaeli,885000.0,Nissan,Micra,1.2 Match,2017,88500.0,Otomatik,Benzin,Hatchback/5,1198.0,80.0,Önden Çekiş,5.4,41.0,0.0,0,0
 Kocaeli,349000.0,Peugeot,307,1.6 XR,2005,181500.0,Düz,LPG & Benzin,Hatchback/5,1587.0,110.0,Önden Çekiş,7.2,60.0,12000.0,1,9
 Kocaeli,820000.0,Fiat,Egea,1.4 Fire Easy,2021,37000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş,6.4,45.0,0.0,0,0
 Kocaeli,1360000.0,Toyota,Corolla,1.8 Hybrid Dream,2019,86500.0,Otomatik,Hibrit,Sedan,1798.0,98.0,Önden Çekiş,3.5,43.0,0.0,0,0
 Kocaeli,635000.0,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2012,194300.0,Otomatik,Dizel,Sedan,1582.0,128.0,Önden Çekiş,5.6,43.0,0.0,4,4
 Kocaeli,1580000.0,Honda,Civic,1.6 i-VTEC Eco Executive,2019,80000.0,Otomatik,LPG & Benzin,Sedan,1597.0,125.0,Önden Çekiş,6.3,46.0,0.0,0,0
 Kocaeli,1396000.0,Citroen,C4 X,1.2 PureTech Feel Bold,2024,22000.0,Otomatik,Benzin,Sedan,1200.0,126.0,Önden Çekiş,4.9,50.0,0.0,0,0
 Kocaeli,490000.0,Renault,Fluence,1.5 dCi Business,2012,308000.0,Düz,Dizel,Sedan,1461.0,90.0,Önden Çekiş,4.4,60.0,4000.0,0,6
 Kocaeli,1765000.0,Volkswagen,Golf,1.0 eTSI R Line,2021,81000.0,Yarı Otomatik,Hibrit,Hatchback/5,999.0,110.0,Önden Çekiş,4.9,50.0,0.0,0,0
 Kocaeli,665000.0,Renault,Symbol,1.5 dCi Touch,2017,270900.0,Otomatik,Dizel,Sedan,1401.0,76.0,Önden Çekiş,3.9,50.0,0.0,0,8
 Kocaeli,645000.0,Renault,Symbol,1.5 dCi Joy,2018,191000.0,Düz,Dizel,Sedan,1461.0,90.0,Önden Çekiş,3.9,50.0,12000.0,0,3
 Kocaeli,945000.0,Renault,Megane,1.5 dCi Touch Plus,2017,194000.0,Otomatik,Dizel,Sedan,1401.0,101.0,Önden Çekiş,3.8,49.0,1700.0,0,2
 Kocaeli,1275000.0,Renault,Megane,1.5 dCi Touch,2019,103900.0,Otomatik,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.2,49.0,0.0,0,2
 Kocaeli,1050000.0,Renault,Talisman,1.6 dCi Touch,2016,237000.0,Otomatik,Dizel,Sedan,1401.0,126.0,Önden Çekiş,3.9,52.0,9400.0,0,8
 Kocaeli,1098000.0,Opel,Astra,1.6 CDTI Dynamic,2016,103000.0,Otomatik,Dizel,Hatchback/5,1598.0,136.0,Önden Çekiş,4.6,52.0,4407.0,0,0
 Kocaeli,659750.0,Renault,Fluence,1.5 dCi Touch,2015,217000.0,Düz,Dizel,Sedan,1461.0,90.0,Önden Çekiş,4.5,60.0,8500.0,0,4
 Kocaeli,1215000.0,Renault,Clio,1.0 TCe Evolution,2023,10000.0,Otomatik,Benzin,Hatchback/5,1200.0,76.0,Önden Çekiş,6.0,42.0,0.0,0,0
 Kocaeli,1496000.0,Renault,Megane,1.3 TCe Touch,2024,24000.0,Otomatik,Benzin,Sedan,1201.0,126.0,Önden Çekiş,5.7,50.0,0.0,0,0
 Kocaeli,1245000.0,Renault,Megane,1.3 TCe Joy,2022,52500.0,Otomatik,Benzin,Sedan,1201.0,126.0,Önden Çekiş,5.7,50.0,0.0,0,4
 Kocaeli,1230000.0,Renault,Megane,1.3 TCe Joy,2022,156000.0,Otomatik,Benzin,Sedan,1201.0,126.0,Önden Çekiş,5.7,50.0,4.0,1,2
 Kocaeli,1195000.0,Renault,Megane,1.3 TCe Joy,2021,49500.0,Otomatik,Benzin,Sedan,1201.0,126.0,Önden Çekiş,5.7,50.0,0.0,1,3
 Kocaeli,875000.0,Mercedes - Benz,B,B 160 Sport,2010,102000.0,Otomatik,Benzin,MPV,1401.0,76.0,Önden Çekiş,7.3,54.0,5.0,0,3
 Kocaeli,1495000.0,Renault,Clio,1.0 TCe Techno Esprit Alpine,2024,6001.0,Otomatik,Benzin,Hatchback/5,1200.0,76.0,Önden Çekiş,6.0,42.0,0.0,0,0
 Kocaeli,520000.0,Renault,Latitude,1.5 dCi Privilege,2011,294000.0,Düz,Dizel,Sedan,1461.0,110.0,Önden Çekiş,5.0,66.0,0.0,0,0
 Kocaeli,670000.0,Peugeot,208,1.4 HDi Active,2013,185000.0,Otomatik,Dizel,Hatchback/5,1201.0,51.0,Önden Çekiş,3.8,50.0,2200.0,1,3
 Kocaeli,1050000.0,Renault,Clio,1.0 TCe Joy,2022,65000.0,Otomatik,Benzin,Hatchback/5,1200.0,76.0,Önden Çekiş,4.3,42.0,0.0,0,0
 Kocaeli,965000.0,Kia,Picanto,1.2 MPI Feel,2024,29193.0,Otomatik,Benzin,Hatchback/5,1200.0,76.0,Önden Çekiş,4.9,35.0,0.0,0,1
 Kocaeli,789000.0,Hyundai,i20,1.4 MPI Style,2017,185000.0,Otomatik,Benzin,Hatchback/5,1201.0,76.0,Önden Çekiş,6.4,50.0,0.0,2,1
 Kocaeli,1089950.0,Hyundai,i20,1.4 MPI Jump,2023,44000.0,Otomatik,Benzin,Hatchback/5,1201.0,76.0,Önden Çekiş,6.2,50.0,0.0,0,4
 Kocaeli,1269000.0,Opel,Corsa,1.2 Turbo Elegance,2023,17800.0,Otomatik,Benzin,Hatchback/5,1200.0,76.0,Önden Çekiş,4.3,44.0,0.0,0,0
 Kocaeli,2750000.0,Mercedes - Benz,E,220 D Avantgarde,2016,172000.0,Otomatik,Dizel,Sedan,1950.0,194.0,Arkadan İtiş,4.3,50.0,18.0,0,3
 Kocaeli,625000.0,Fiat,Punto,1.4 Lounge S&S,2013,150000.0,Otomatik,Benzin,Hatchback/5,1201.0,76.0,Önden Çekiş,5.4,45.0,0.0,0,1
 Kocaeli,1485000.0,Mercedes - Benz,C,C 200 d BlueTEC AMG,2016,195000.0,Otomatik,Dizel,Sedan,1598.0,136.0,Arkadan İtiş,4.2,41.0,0.0,2,4
 Kocaeli,1079950.0,Hyundai,i30,1.6 CRDi Style,2016,130000.0,Otomatik,Dizel,Hatchback/5,1401.0,126.0,Önden Çekiş,5.5,53.0,0.0,0,0
 Kocaeli,550000.0,Kia,Cerato,1.6 EX Comfort,2005,263000.0,Otomatik,Benzin,Hatchback/5,1599.0,105.0,Önden Çekiş,7.0,55.0,511.0,0,0
 Kocaeli,750000.0,Mazda,6,2.0 Dynamic,2010,234000.0,Otomatik,Benzin,Sedan,1801.0,126.0,Önden Çekiş,7.7,64.0,0.0,1,4
 Kocaeli,1015000.0,Mazda,3,1.5 SkyActive-D Motion,2016,115000.0,Otomatik,Dizel,Sedan,1499.0,105.0,Önden Çekiş,4.4,51.0,0.0,0,3
 Kocaeli,1629000.0,Mercedes - Benz,C,C 180 AMG,2014,210000.0,Otomatik,Benzin,Sedan,1401.0,151.0,Arkadan İtiş,5.8,41.0,0.0,1,4
 Kocaeli,825000.0,Hyundai,Accent Blue,1.4 CVVT Mode Plus,2012,54000.0,Otomatik,Benzin,Sedan,1201.0,101.0,Önden Çekiş,5.9,43.0,500.0,2,2
 Kocaeli,829000.0,Fiat,Egea,1.3 Multijet Easy,2022,108000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş,4.1,50.0,0.0,0,0
 Kocaeli,805000.0,Fiat,Egea,1.3 Multijet Easy,2022,112000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş,4.1,50.0,0.0,0,4
 Kocaeli,1437000.0,Honda,Civic,1.6 i-VTEC ECO Elegance,2018,75000.0,Otomatik,Benzin,Sedan,1401.0,101.0,Önden Çekiş,6.7,50.0,0.0,0,0
 Kocaeli,589000.0,Ford,Mondeo,1.6 Titanium,2010,255000.0,Düz,Benzin,Sedan,1596.0,125.0,Önden Çekiş,7.4,70.0,7635.0,1,2
 Kocaeli,409950.0,Dacia,Sandero,1.6 Laureate,2009,198000.0,Düz,Benzin,Hatchback/5,1598.0,87.0,Önden Çekiş,7.2,50.0,0.0,0,0
 Kocaeli,390000.0,Ford,Fusion,1.4 TDCi Comfort,2005,268000.0,Düz,Dizel,Hatchback/5,1399.0,68.0,Önden Çekiş,4.4,45.0,5.0,1,9
 Kocaeli,1299000.0,Ford,Focus,1.5 TDCi Trend X,2021,150000.0,Otomatik,Dizel,Sedan,1500.0,120.0,Önden Çekiş,4.3,47.0,0.0,0,0
 Kocaeli,365000.0,Citroen,C3,1.4 HDi X Furio,2009,215000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş,4.4,47.0,0.0,0,0
 Kocaeli,495000.0,Fiat,Linea,1.6 Multijet Urban,2014,224000.0,Düz,Dizel,Sedan,1401.0,101.0,Önden Çekiş,5.1,45.0,0.0,0,7
 Kocaeli,355750.0,Fiat,Linea,1.6 Multijet Emotion Plus,2010,245000.0,Düz,Dizel,Sedan,1598.0,105.0,Önden Çekiş,5.0,45.0,3.0,1,2
 Kocaeli,839000.0,Fiat,Egea,1.6 Multijet Easy,2019,145000.0,Otomatik,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.3,50.0,0.0,1,3
 Kocaeli,420000.0,BMW,5 Serisi,528i Standart,1999,291000.0,Otomatik,Benzin,Sedan,2793.0,193.0,Arkadan İtiş,10.5,70.0,0.0,2,9
 Kocaeli,365000.0,Fiat,Linea,1.3 Multijet Active Plus,2010,284000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş,4.9,45.0,0.0,0,4
 Kocaeli,518000.0,Citroen,C-Elysee,1.6 HDi Attraction,2014,172000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş,4.3,48.0,0.0,1,7
 Kocaeli,749000.0,Fiat,Egea,1.3 Multijet Street,2020,149000.0,Düz,Dizel,Hatchback/5,1248.0,95.0,Önden Çekiş,3.7,50.0,7.0,2,5
 Kocaeli,1050000.0,BMW,3 Serisi,316i Modern Line,2012,199000.0,Otomatik,Benzin,Sedan,1401.0,126.0,Arkadan İtiş,5.8,60.0,4000.0,0,0
 Kocaeli,1660000.0,BMW,5 Serisi,520i Premium,2014,145000.0,Otomatik,Benzin,Sedan,1401.0,151.0,Arkadan İtiş,6.7,70.0,10500.0,1,3
 Kocaeli,995000.0,Audi,A4,A4 Sedan 2.0 TDI,2015,229000.0,Otomatik,Dizel,Sedan,1801.0,126.0,Önden Çekiş,4.8,63.0,8.0,2,3
 Kocaeli,1485000.0,BMW,4 Serisi,418i Gran Coupe Sport Line,2015,147000.0,Otomatik,Benzin,Coupe,1401.0,126.0,Arkadan İtiş,5.2,60.0,42000.0,0,3
 Kocaeli,1195000.0,BMW,1 Serisi,116d Joy Plus,2016,151000.0,Otomatik,Dizel,Hatchback/5,1496.0,116.0,Arkadan İtiş,4.1,52.0,0.0,0,0
 Kocaeli,2995000.0,Audi,A3,A3 Sportback 35 TFSI S-Line,2025,6001.0,Otomatik,Hibrit,Hatchback/5,1401.0,126.0,Önden Çekiş,5.0,50.0,0.0,0,0
 Kocaeli,2695000.0,Audi,A4,A4 Sedan 40 TDI Advanced,2020,109000.0,Otomatik,Dizel,Sedan,1801.0,176.0,Önden Çekiş,4.6,54.0,0.0,0,0
 Kocaeli,1729950.0,Audi,A4,A4 Sedan 1.4 TFSI Dynamic,2016,106000.0,Otomatik,Benzin,Sedan,1201.0,126.0,Önden Çekiş,5.2,54.0,0.0,0,0
 Kocaeli,1395000.0,Audi,A3,A3 Sedan 1.6 TDI Ambition,2016,183000.0,Otomatik,Dizel,Sedan,1401.0,101.0,Önden Çekiş,3.9,50.0,0.0,0,0
 Kocaeli,1115000.0,Kia,Rio,1.4 CVVT Cool,2022,56926.0,Otomatik,Benzin,Hatchback/5,1368.0,100.0,Önden Çekiş,5.9,45.0,0.0,0,2
 Kocaeli,1845000.0,Volkswagen,Passat,1.5 TSi Business,2021,54241.0,Yarı Otomatik,Benzin,Sedan,1498.0,150.0,Önden Çekiş,5.3,66.0,0.0,0,4
 Kocaeli,255000.0,Peugeot,206,1.4 HDi X-line,2004,319000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş,4.3,50.0,0.0,2,0
 Kocaeli,1725000.0,Skoda,Octavia,1.0 e-Tec Elite,2024,54550.0,Yarı Otomatik,Hibrit,Hatchback/5,999.0,110.0,Önden Çekiş,4.3,48.0,0.0,0,4
 Kocaeli,1725000.0,Skoda,Octavia,1.0 e-Tec Elite,2024,51150.0,Yarı Otomatik,Hibrit,Hatchback/5,999.0,110.0,Önden Çekiş,4.3,48.0,0.0,0,0
 Kocaeli,419000.0,Renault,Laguna,1.9 dCi Expression,2008,220000.0,Düz,Dizel,Hatchback/5,1870.0,120.0,Önden Çekiş,5.5,68.0,9000.0,0,3
 Kocaeli,410000.0,Peugeot,206+,1.4 Urban Move,2012,193000.0,Düz,Benzin,Hatchback/5,1360.0,76.0,Önden Çekiş,6.3,50.0,45000.0,1,6
 Kocaeli,432500.0,Hyundai,Accent Era,1.5 CRDi Start,2011,249000.0,Düz,Dizel,Sedan,1493.0,110.0,Önden Çekiş,4.6,45.0,0.0,0,0
 Kocaeli,629000.0,Citroen,C-Elysee,1.6 HDi Confort,2016,135000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş,4.3,48.0,0.0,0,2
 Kocaeli,687000.0,Fiat,500 Ailesi,500L 1.3 Mjet PopStar,2014,170000.0,Yarı Otomatik,Dizel,MPV,1248.0,85.0,Önden Çekiş,4.0,50.0,0.0,0,0
 Kocaeli,635000.0,Opel,Insignia,1.6 Cosmo,2010,233000.0,Düz,Benzin,Sedan,1598.0,115.0,Önden Çekiş,7.7,70.0,0.0,0,4
 Kocaeli,399000.0,Volkswagen,Passat,1.9 TDi Comfortline,2004,350000.0,Otomatik,Dizel,Sedan,1896.0,100.0,Önden Çekiş,6.7,62.0,0.0,0,0
 Kocaeli,425000.0,Fiat,Linea,1.3 Multijet Pop,2017,353000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş,4.9,45.0,0.0,0,1
 Kocaeli,470000.0,Renault,Symbol,1.5 dCi Joy,2016,182000.0,Düz,Dizel,Sedan,1461.0,90.0,Önden Çekiş,3.9,50.0,16539.0,3,3
 Kocaeli,295000.0,Opel,Astra,1.6 CD,1999,324000.0,Düz,Benzin,Hatchback/5,1598.0,100.0,Önden Çekiş,7.4,52.0,440.0,2,10
 Kocaeli,1135000.0,Renault,Clio,1.0 TCe Touch,2021,13000.0,Otomatik,Benzin,Hatchback/5,1200.0,76.0,Önden Çekiş,5.0,42.0,0.0,0,0
 Kocaeli,1250000.0,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2017,205000.0,Otomatik,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.0,59.0,0.0,2,1
 Kocaeli,1275000.0,Renault,Megane,1.5 Blue DCI Joy,2020,66500.0,Otomatik,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.1,49.0,0.0,0,1
 Kocaeli,745000.0,Renault,Fluence,1.5 dCi Icon,2014,193000.0,Otomatik,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.4,60.0,0.0,1,5
 Kocaeli,975000.0,Opel,Astra,1.4 T Edition Plus,2020,107000.0,Otomatik,Benzin,Sedan,1201.0,126.0,Önden Çekiş,6.7,56.0,0.0,1,2
 Kocaeli,870000.0,Hyundai,i20,1.4 CRDi Style,2018,100000.0,Düz,Dizel,Hatchback/5,1201.0,76.0,Önden Çekiş,4.1,45.0,0.0,0,0
 Kocaeli,1245000.0,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,178000.0,Otomatik,Benzin,Sedan,1401.0,101.0,Önden Çekiş,6.7,50.0,0.0,1,0
 Kocaeli,600000.0,Ford,Fiesta,1.5 TDCi Titanium,2014,230811.0,Düz,Dizel,Hatchback/5,1401.0,51.0,Önden Çekiş,3.7,42.0,0.0,2,1
 Kocaeli,648000.0,Dacia,Sandero,1.0 Ambiance,2020,121000.0,Düz,Benzin,Hatchback/5,1200.0,51.0,Önden Çekiş,5.4,50.0,0.0,0,0
 Kocaeli,2699900.0,BMW,3 Serisi,320i First Edition M Sport,2019,125000.0,Otomatik,Benzin,Sedan,1401.0,151.0,Arkadan İtiş,6.0,59.0,0.0,0,0
 Kocaeli,2650000.0,BMW,5 Serisi,520i Luxury Line,2018,102000.0,Otomatik,Benzin,Sedan,1401.0,151.0,Arkadan İtiş,7.1,68.0,0.0,0,0
 Kocaeli,1445000.0,Toyota,Corolla,1.5 Dream,2021,54000.0,Otomatik,Benzin,Sedan,1401.0,101.0,Önden Çekiş,5.8,50.0,0.0,0,0
 Kocaeli,1249950.0,Skoda,Scala,1.0 TSI Premium,2020,127000.0,Otomatik,Benzin,Hatchback/5,1201.0,101.0,Önden Çekiş,4.8,50.0,0.0,0,0
 Kocaeli,1805000.0,BMW,3 Serisi,320i ED 40th Year Edition,2015,145000.0,Otomatik,Benzin,Sedan,1401.0,151.0,Arkadan İtiş,5.3,60.0,0.0,0,0
 Kocaeli,585000.0,Volkswagen,Passat,2.0 TDi Highline,2008,309000.0,Otomatik,Dizel,Sedan,1801.0,126.0,Önden Çekiş,5.8,70.0,2800.0,0,8
 Kocaeli,419000.0,Peugeot,308,1.6 VTi Comfort,2008,220000.0,Düz,Benzin,Hatchback/5,1401.0,101.0,Önden Çekiş,7.3,60.0,0.0,2,0
 Kocaeli,750000.0,Renault,Megane,1.5 dCi Sport Tourer GT-Line,2012,245000.0,Otomatik,Dizel,Station wagon,1401.0,101.0,Önden Çekiş,4.2,60.0,0.0,1,2
 Kocaeli,670900.0,Renault,Fluence,1.5 dCi Touch Plus,2014,239000.0,Otomatik,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.4,60.0,0.0,0,0
 Kocaeli,1365000.0,Seat,Leon,1.6 TDI Xcellence,2019,90000.0,Otomatik,Dizel,Hatchback/5,1401.0,101.0,Önden Çekiş,4.1,50.0,12450.0,0,10
 Kocaeli,389850.0,Ford,Focus,1.6 TDCi Trend,2006,326000.0,Düz,Dizel,Station wagon,1401.0,101.0,Önden Çekiş,4.5,55.0,10.0,3,7
 Kocaeli,1195000.0,Opel,Astra,1.4 T Edition Plus,2020,44000.0,Otomatik,LPG & Benzin,Sedan,1364.0,140.0,Önden Çekiş,6.7,56.0,0.0,0,0
 Kocaeli,1025000.0,Renault,Clio,1.0 SCe Joy,2022,65478.0,Otomatik,Benzin,Hatchback/3,999.0,90.0,Önden Çekiş,4.9,42.0,0.0,0,0
 Kocaeli,885000.0,Toyota,Corolla,1.33 Life,2015,120350.0,Düz,Benzin,Sedan,1329.0,99.0,Önden Çekiş,5.8,55.0,0.0,0,4
 Kocaeli,1155000.0,Toyota,Corolla,1.4 D-4D Advance,2013,84418.0,Otomatik,Dizel,Sedan,1364.0,90.0,Önden Çekiş,4.1,55.0,0.0,0,0
 Kocaeli,2125000.0,Volkswagen,Passat,1.5 TSi Business,2022,60000.0,Yarı Otomatik,Benzin,Sedan,1498.0,150.0,Önden Çekiş,5.3,66.0,0.0,0,0
 Kocaeli,1088750.0,Renault,Clio,1.0 TCe Joy,2022,23000.0,Otomatik,Benzin,Hatchback/5,999.0,90.0,Önden Çekiş,5.0,42.0,0.0,0,0
 Kocaeli,1200000.0,Renault,Megane,1.5 Blue DCI Touch,2020,126500.0,Yarı Otomatik,Dizel,Sedan,1461.0,115.0,Önden Çekiş,4.2,49.0,0.0,0,0
 Kocaeli,1415000.0,Hyundai,i20,1.0 T-GDI Elite,2024,7900.0,Yarı Otomatik,Benzin,Hatchback/5,998.0,100.0,Önden Çekiş,6.1,40.0,0.0,0,0
 Kocaeli,437000.0,Chevrolet,Aveo,1.3 D LS,2012,203000.0,Düz,Dizel,Sedan,1248.0,75.0,Önden Çekiş,3.7,46.0,0.0,2,0
 Kocaeli,1150000.0,Opel,Insignia,1.6 CDTI Cosmo,2016,132000.0,Otomatik,Dizel,Sedan,1598.0,136.0,Önden Çekiş,5.0,70.0,0.0,1,0
 Kocaeli,185000.0,Renault,Megane,2.0 RXT,1998,290000.0,Düz,LPG & Benzin,Sedan,1998.0,115.0,Önden Çekiş,8.4,60.0,0.0,0,0
 Kocaeli,155000.0,Kia,Shuma,LS,2001,450000.0,Düz,LPG & Benzin,Hatchback/5,1594.0,101.0,Önden Çekiş,8.0,50.0,0.0,0,0
 Kocaeli,475000.0,Citroen,C5,1.6 HDi SX,2006,200000.0,Düz,Dizel,Sedan,1560.0,111.0,Önden Çekiş,5.4,67.0,0.0,0,0
 Kocaeli,670000.0,Hyundai,i20,1.4 CRDi Jump,2012,120200.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş,4.3,45.0,0.0,0,1
 Kocaeli,825000.0,Ford,Focus,1.5 TDCi Trend X,2016,188000.0,Yarı Otomatik,Dizel,Sedan,1499.0,120.0,Önden Çekiş,4.2,55.0,0.0,3,9
 Kocaeli,439000.0,Fiat,Egea,1.6 Multijet Lounge,2016,440000.0,Düz,Dizel,Sedan,1598.0,120.0,Önden Çekiş,4.2,45.0,50000.0,0,3
 Kocaeli,1390000.0,Toyota,Yaris,1.5 Dream Multidrive S,2022,69177.0,Otomatik,Benzin,Hatchback/5,1490.0,125.0,Önden Çekiş,4.7,42.0,0.0,0,1
 Kocaeli,1400000.0,Toyota,Yaris,1.5 Dream Multidrive S,2022,68934.0,Otomatik,Benzin,Hatchback/5,1490.0,125.0,Önden Çekiş,4.7,42.0,0.0,0,0
 Kocaeli,1415000.0,Toyota,Yaris,1.5 Dream Multidrive S,2021,64182.0,Otomatik,Benzin,Hatchback/5,1490.0,125.0,Önden Çekiş,4.7,42.0,0.0,0,0
 Kocaeli,630000.0,Toyota,Corolla,1.4 D-4D Comfort,2010,224000.0,Düz,Dizel,Sedan,1364.0,90.0,Önden Çekiş,4.7,55.0,0.0,0,0
 Kocaeli,1485000.0,Mercedes - Benz,E,250 CGI AMG Premium,2010,260000.0,Otomatik,Benzin,Sedan,1796.0,204.0,Arkadan İtiş,6.6,59.0,0.0,0,3
 Kocaeli,1859000.0,Toyota,Corolla,1.8 Hybrid Flame X-Pack,2024,13500.0,Otomatik,Hibrit,Sedan,1798.0,98.0,Önden Çekiş,4.7,43.0,0.0,0,0
 Kocaeli,540000.0,Renault,Clio,1.2 Joy,2014,109000.0,Düz,LPG & Benzin,Hatchback/5,1149.0,75.0,Önden Çekiş,5.5,45.0,0.0,1,4
 Kocaeli,230000.0,Opel,Vectra,2.0 CD,1996,402000.0,Düz,LPG & Benzin,Sedan,1998.0,136.0,Önden Çekiş,8.7,61.0,0.0,0,0
